[[["nombre", "T01_01.jpg"], ["glcm", "[[1554,2320,1271,646,251,63,13,0],[2258,10063,7225,4450,2389,810,152,0],[1094,8018,12839,10660,6464,2451,488,6],[702,3992,12041,22443,17703,7180,1416,17],[327,1959,5994,18311,27058,17437,4396,59],[152,786,2172,7337,17072,22789,10464,274],[31,209,475,1613,4500,10052,10747,728],[0,0,3,34,104,264,679,195]]"]],
[["nombre", "T01_02.jpg"], ["glcm", "[[2209,3385,842,436,220,102,26,0],[3240,14825,8673,4758,2509,1196,399,24],[920,9575,15354,11172,6292,3143,1078,55],[438,4440,12448,18710,14987,7693,2363,100],[255,2099,6451,15676,21840,14978,5324,273],[116,941,2812,7747,15134,16875,9438,594],[38,347,967,2545,5609,9091,11623,1594],[4,12,42,135,305,579,1563,581]]"]],
[["nombre", "T01_03.jpg"], ["glcm", "[[1572,1669,874,675,296,89,18,1],[2197,7672,4315,3732,2307,997,250,4],[671,6263,8901,9828,5561,2231,511,10],[409,3619,11781,30607,23469,8785,1740,29],[251,1624,5767,24579,34639,18740,4338,132],[78,514,1951,9183,19118,18186,6815,201],[16,110,378,1787,4560,6784,5192,360],[0,3,9,48,120,234,323,77]]"]],
[["nombre", "T01_04.jpg"], ["glcm", "[[1068,2110,855,475,282,84,14,3],[2159,9906,7749,5305,3109,1391,247,15],[863,8653,14032,12629,8204,3685,894,26],[455,5163,13806,21692,17626,8785,2184,69],[238,2557,8050,18615,24091,15575,4238,182],[80,1163,3555,8730,15787,17302,7559,337],[28,322,885,2237,4304,7359,7166,929],[0,7,54,97,143,332,928,812]]"]],
[["nombre", "T01_05.jpg"], ["glcm", "[[1244,2674,1572,916,463,186,28,1],[2191,10538,8130,6227,4141,1712,316,5],[1417,8760,11636,12220,8729,3885,770,15],[1046,5979,13717,23893,20170,9004,1670,26],[804,3627,8429,20804,26144,15617,3335,68],[322,1418,3316,9572,15755,14576,4611,122],[56,258,623,1849,3376,4603,4038,161],[4,6,9,24,50,109,196,37]]"]],
[["nombre", "T01_06.jpg"], ["glcm", "[[326,726,242,138,73,22,0,0],[508,6800,5828,2320,962,302,38,0],[331,5082,18793,15542,6076,1833,231,1],[233,2688,14907,33839,23621,7708,1259,19],[84,1093,6164,23543,31823,16997,3396,77],[40,308,1724,7749,17142,19339,7213,205],[5,61,227,1128,3411,7297,6339,489],[0,0,4,15,69,222,481,107]]"]],
[["nombre", "T01_07.jpg"], ["glcm", "[[22,102,115,117,77,31,7,0],[120,1731,2830,2381,1135,422,83,1],[170,3252,14405,16032,6749,1915,339,6],[108,2208,15503,39272,27236,8696,1616,40],[42,997,7143,26602,35493,17580,4062,142],[9,341,2421,8552,17228,16844,5900,244],[0,70,443,1660,4003,5815,3901,251],[0,2,8,63,140,236,235,52]]"]],
[["nombre", "T01_08.jpg"], ["glcm", "[[22,111,233,311,187,50,4,0],[242,2086,2992,2757,1654,517,51,1],[350,3341,10247,13301,7521,2459,398,8],[179,2700,13165,35527,28604,10539,1933,59],[84,1518,7685,28336,38796,19467,3944,112],[37,487,2845,10528,19037,15184,4289,162],[4,57,440,1899,4030,4224,1959,87],[0,0,18,47,113,129,122,11]]"]],
[["nombre", "T01_09.jpg"], ["glcm", "[[557,1180,486,244,140,41,4,0],[1109,8871,7580,4095,2000,700,125,1],[556,8170,19932,14818,7624,2769,515,8],[254,3850,15486,27227,20985,8275,1746,33],[118,1645,7561,21463,28424,15470,3577,69],[52,629,2803,8383,15495,15994,6386,129],[6,133,534,1591,3590,6463,6286,331],[0,3,10,35,69,159,295,116]]"]],
[["nombre", "T01_10.jpg"], ["glcm", "[[3432,3350,812,287,155,46,24,4],[3295,20942,9467,3979,1578,448,86,4],[790,9166,13464,10537,5278,1621,331,6],[374,3833,10688,21547,16874,6173,1442,68],[126,1704,4785,17183,28995,17018,4466,250],[76,636,1579,6000,16993,20134,8835,572],[17,158,367,1421,4408,8861,9119,1002],[0,10,31,45,246,524,1050,488]]"]],
[["nombre", "T01_11.jpg"], ["glcm", "[[5396,3040,223,65,30,40,24,0],[3013,32586,7758,1358,367,133,36,1],[241,7805,28687,12044,2386,632,115,10],[119,1245,11984,31122,13026,3432,704,51],[32,385,2466,12885,22304,12515,3309,220],[13,135,657,3437,12310,22246,10637,904],[4,43,134,724,3448,10489,13063,2241],[0,13,11,48,245,852,2258,1499]]"]],
[["nombre", "T01_12.jpg"], ["glcm", "[[2411,4181,1864,1288,689,225,69,2],[3728,15849,10422,7844,5770,3250,1128,117],[1522,10087,10405,9582,8212,5073,1982,221],[1260,7667,10411,13520,13053,7894,2942,345],[1077,5762,7801,13739,17468,12955,4897,508],[573,3348,4500,8019,13233,13851,6693,724],[152,1093,1498,2812,5194,6940,5863,1295],[6,121,183,288,588,753,1273,980]]"]],
[["nombre", "T01_13.jpg"], ["glcm", "[[1533,1695,478,273,126,65,26,3],[2189,30269,13192,4031,1765,818,199,12],[363,16267,37753,11314,3747,1742,659,53],[65,2602,14214,20669,9918,4276,1873,149],[17,880,3637,11545,17897,9544,3930,375],[17,434,1477,3935,10271,14128,9016,927],[14,309,1006,1798,3790,8783,13130,2247],[1,19,141,201,311,849,2244,1989]]"]],
[["nombre", "T01_14.jpg"], ["glcm", "[[11213,4828,617,296,138,72,8,1],[5092,30678,10912,4309,1999,769,186,6],[584,11514,15981,11261,5246,1941,422,24],[159,4472,11362,19648,14951,5433,1238,42],[80,1719,5626,14640,23757,14071,3526,154],[35,616,1979,5725,13626,16945,6928,439],[10,117,472,1351,3655,6637,6139,945],[0,7,24,75,201,425,879,995]]"]],
[["nombre", "T01_15.jpg"], ["glcm", "[[7589,7478,2001,665,263,127,52,10],[7320,36816,13310,5745,3226,2059,977,125],[1624,14043,13778,8015,5110,3920,1973,300],[736,5703,9760,10257,6770,5124,3275,636],[396,2750,5099,8699,9618,7884,5407,1168],[340,1643,2775,5292,9403,11749,9162,2009],[166,985,1721,3013,5559,9548,11191,3304],[14,160,319,575,1072,1962,3450,1980]]"]],
[["nombre", "T01_16.jpg"], ["glcm", "[[4941,4886,1398,396,162,117,36,0],[4194,22707,11146,4653,2137,1094,362,22],[1155,10284,17390,10410,5938,2822,938,70],[733,4244,10482,13585,10956,6249,2350,209],[510,2169,5039,11392,16170,13230,5573,522],[302,1355,2415,5937,13388,19840,11772,1117],[93,606,1032,2226,5363,11673,12148,2164],[8,64,105,209,491,1101,2126,994]]"]],
[["nombre", "T01_17.jpg"], ["glcm", "[[3134,4521,1191,343,135,45,8,0],[4216,32815,12116,6531,4226,2204,622,52],[881,12103,12753,8502,6119,4075,1485,143],[504,6118,9200,10116,8875,6901,2908,268],[334,3680,5555,9927,14103,13027,5510,558],[244,2367,3625,6661,13465,18074,9646,972],[57,1091,1523,2602,5272,9744,9053,1667],[7,87,98,208,499,984,1777,1673]]"]],
[["nombre", "T01_18.jpg"], ["glcm", "[[2902,5379,1781,718,255,73,25,1],[5828,35734,14817,6767,3926,2008,955,163],[1148,16007,17519,9655,6029,3570,2054,510],[546,6107,11258,12829,8454,5233,3383,821],[333,3419,5881,9646,9639,7049,5002,1198],[226,1886,3050,5264,7897,8977,7448,1926],[122,1307,1789,3100,4922,7828,9329,3185],[29,359,397,652,1045,1936,3386,2518]]"]],
[["nombre", "T01_19.jpg"], ["glcm", "[[2476,4415,1542,540,137,38,10,0],[5368,37620,16526,5921,2363,1055,620,121],[790,18129,25828,11261,5408,3262,2092,513],[270,4788,12822,13905,8527,5438,3373,787],[109,2422,5462,9256,8882,6178,4329,1329],[72,1214,2848,5197,7082,7161,5938,2198],[61,816,1700,2954,4321,6497,8404,4025],[12,190,555,876,1247,2081,4012,3827]]"]],
[["nombre", "T01_20.jpg"], ["glcm", "[[298,546,120,55,18,6,0,0],[505,7007,5166,1744,546,177,27,0],[166,5013,18037,13718,3984,860,97,2],[55,1969,13413,40178,22511,5275,550,3],[16,541,4208,22290,39025,19363,2602,20],[3,88,881,5453,19266,25379,7483,99],[0,8,52,512,2689,7479,6757,350],[0,0,0,4,26,113,331,116]]"]],
[["nombre", "T01_21.jpg"], ["glcm", "[[373,878,396,228,87,33,5,0],[775,7905,6876,3912,1852,720,146,4],[463,7005,16315,14325,7526,2811,584,15],[258,4037,14528,26585,20960,8490,1687,70],[91,1673,7602,21098,28686,16833,3798,138],[36,584,2842,8778,16882,17577,6708,298],[4,107,477,1634,3827,6950,7008,915],[0,1,8,55,99,291,986,1365]]"]],
[["nombre", "T01_22.jpg"], ["glcm", "[[2,6,15,14,8,4,5,0],[5,479,1780,1678,891,384,91,4],[17,2246,17658,16772,6321,1875,493,19],[12,1587,17136,39077,24610,8002,1929,106],[14,714,6420,24445,33501,17636,5208,366],[4,227,1936,8454,17394,16464,7123,592],[0,53,441,1942,5222,7220,5866,717],[0,0,15,77,357,609,746,211]]"]],
[["nombre", "T01_23.jpg"], ["glcm", "[[87,293,162,112,28,9,3,0],[246,4884,5359,2802,1185,409,103,0],[218,5126,16258,14337,6243,2095,378,15],[108,2861,13513,28573,21608,8356,1399,22],[31,1256,6502,20799,33582,19760,3904,83],[4,470,2373,8275,19320,22469,8105,204],[0,94,489,1519,3869,7898,7183,634],[0,4,14,23,82,224,611,627]]"]],
[["nombre", "T01_24.jpg"], ["glcm", "[[1261,1399,238,95,29,17,3,0],[1156,12526,6178,1554,552,263,68,3],[416,5505,19492,12822,3927,1174,272,7],[151,1866,11940,30480,20135,6551,1125,24],[44,701,4242,19584,32682,18594,3428,73],[14,242,1305,6666,18397,24997,9036,189],[0,60,211,1050,3537,9045,10003,655],[0,1,9,21,89,205,626,265]]"]],
[["nombre", "T01_25.jpg"], ["glcm", "[[286,736,670,474,249,91,23,0],[994,6339,6141,4560,2992,1234,247,3],[640,7148,12470,11920,8142,3412,813,26],[337,4529,12718,22848,20697,9173,2069,55],[157,2377,8073,21156,29299,17482,4579,135],[80,1116,3523,9218,17286,17383,7600,360],[35,254,951,2167,4460,7490,7773,724],[0,11,25,83,133,301,750,183]]"]],
[["nombre", "T01_26.jpg"], ["glcm", "[[1840,1576,524,262,132,59,24,2],[1837,6469,3524,2033,986,330,46,0],[465,4233,8202,6587,4011,1147,176,7],[187,1922,8171,26651,23418,6083,725,8],[77,823,3524,24720,57629,24922,2828,33],[13,190,813,6233,25253,27100,6198,82],[0,12,70,669,3103,6134,4654,152],[0,0,0,10,24,107,143,47]]"]],
[["nombre", "T01_27.jpg"], ["glcm", "[[89,173,37,16,7,0,1,0],[156,4706,2969,791,262,30,4,0],[47,2777,14669,10524,2657,382,24,0],[23,887,10143,45484,30180,4552,370,3],[7,316,2796,29876,6217,19717,1470,24],[1,56,424,4529,19529,15783,2374,19],[0,3,39,419,1554,2234,2155,51],[0,0,3,3,17,17,57,11]]"]],
[["nombre", "T01_28.jpg"], ["glcm", "[[2246,1567,442,138,56,13,0,0],[1732,14276,7914,2552,857,247,41,0],[334,8753,23596,13089,4141,1104,121,1],[93,2102,13426,28629,18256,5382,596,9],[33,653,4288,17966,31936,17812,2736,6],[22,199,1256,5337,17526,25795,8313,81],[2,69,216,772,2633,8071,8842,359],[0,0,1,10,25,105,315,108]]"]],
[["nombre", "T01_29.jpg"], ["glcm", "[[6441,3548,1368,562,245,89,27,3],[4453,21096,8440,3790,1436,549,130,5],[588,9460,17227,11696,5282,1848,443,24],[386,3185,12402,22652,15481,6302,1668,106],[239,1416,4527,15553,21673,14347,4659,271],[129,772,1759,5942,13796,18450,9914,655],[46,383,789,1865,4485,9135,10863,1506],[1,39,56,122,287,697,1368,524]]"]],
[["nombre", "T01_30.jpg"], ["glcm", "[[3313,3382,1645,918,525,177,12,0],[3879,14718,8529,5841,3957,1511,231,40],[1273,10078,12335,9818,7250,3404,604,27],[778,5381,11171,15464,14590,7125,1264,47],[458,3178,7262,15379,28908,19917,3446,136],[240,1647,3232,7097,19964,23841,6173,208],[31,319,597,1258,3394,6186,3888,266],[0,3,18,45,96,241,321,164]]"]],
[["nombre", "T01_31.jpg"], ["glcm", "[[9176,3839,618,239,170,49,14,0],[3878,21278,9456,3728,1417,497,150,9],[627,9138,14971,11740,4956,1697,390,26],[259,3879,11032,23161,16457,5692,1492,85],[120,1616,5066,15775,24754,14818,4362,217],[38,532,1910,5849,14535,17683,8477,682],[7,115,455,1443,4167,8586,9450,1824],[0,16,37,122,272,684,1712,1756]]"]],
[["nombre", "T01_32.jpg"], ["glcm", "[[2630,5587,2526,960,502,229,106,16],[5691,32482,16284,7486,4377,2896,1893,402],[1795,17571,19163,8948,5541,3982,2962,845],[761,6259,10837,10212,6949,4737,3595,948],[628,3680,5618,7963,7866,6000,4630,1283],[536,2845,3194,4662,6672,7422,6997,2062],[409,2393,2418,3276,4636,7249,10005,3608],[106,694,767,791,1125,1875,3806,2812]]"]],
[["nombre", "T01_33.jpg"], ["glcm", "[[4758,4311,1045,443,174,28,13,0],[4967,28054,9799,3559,1351,484,105,4],[756,12108,20958,9306,3981,1559,627,55],[190,2406,11703,22104,12863,5555,2274,332],[67,732,3392,14794,21907,11368,4408,811],[22,382,1371,4610,12232,15762,7853,1685],[12,255,848,2045,4032,7597,11547,4116],[0,75,234,566,939,1564,3625,2477]]"]],
[["nombre", "T01_34.jpg"], ["glcm", "[[4667,5077,835,226,62,18,12,2],[4929,28279,11813,4254,1713,542,102,11],[665,12072,19430,11315,5095,1906,438,15],[292,3981,12823,17396,11421,4924,1127,79],[157,1323,4228,12930,19069,12502,3541,223],[130,593,1329,4635,12836,19530,9710,775],[59,290,428,1176,3467,9454,14178,2668],[0,28,50,111,310,662,2612,2675]]"]],
[["nombre", "T01_35.jpg"], ["glcm", "[[4394,2886,258,97,48,34,10,0],[2916,23602,7622,1893,723,260,28,1],[267,8172,23545,10757,3080,1011,155,5],[97,1674,11519,26482,14760,4725,893,18],[40,487,2990,15387,32063,17665,3358,76],[11,184,857,4630,17877,25771,8866,280],[2,40,196,861,3416,8744,8815,794],[0,0,5,61,99,266,743,684]]"]],
[["nombre", "T01_36.jpg"], ["glcm", "[[5262,4323,563,186,104,50,12,17],[4432,30796,10348,3750,1701,726,266,31],[576,11195,18546,11054,4603,1912,574,53],[153,3776,11627,17406,11737,4858,1580,130],[70,1372,5179,11757,17685,12167,4208,323],[20,444,1752,5411,12197,17089,10114,961],[4,139,474,1595,4385,10185,15284,3247],[0,5,24,108,349,1001,3275,4029]]"]],
[["nombre", "T01_37.jpg"], ["glcm", "[[9766,4628,312,152,53,30,11,1],[4640,40077,9703,2162,839,362,132,35],[316,9775,24303,10975,3623,1331,444,75],[124,2240,11096,18532,11093,4416,1348,153],[50,795,3729,10923,15931,10854,3921,357],[31,305,1290,4705,10588,14692,9370,1189],[22,87,359,1413,4052,9258,15275,4078],[4,43,50,140,381,1227,4043,5291]]"]],
[["nombre", "T01_38.jpg"], ["glcm", "[[8059,6849,1964,1142,664,313,99,33],[5818,15759,8626,6900,4939,2664,899,68],[2179,8191,8514,9361,6734,3742,1491,188],[1565,6604,9605,16943,12838,6654,2607,312],[1038,4683,6626,13321,16445,11306,4977,624],[371,2520,3455,6756,11570,13072,8795,1269],[89,971,1461,2480,5297,8761,10409,2356],[4,96,149,225,533,1296,2547,1374]]"]],
[["nombre", "T01_39.jpg"], ["glcm", "[[2928,4853,1473,323,120,48,13,0],[5046,32934,14593,5261,2263,1076,461,72],[861,13653,21224,11453,5431,3067,1688,248],[394,4428,10730,13620,8805,5965,3499,783],[240,2445,4627,8646,10148,8599,5743,1281],[176,1695,2744,5207,8490,10374,8975,2088],[99,1303,1797,3006,5292,8777,10775,3931],[14,395,437,708,1180,1843,3826,5026]]"]],
[["nombre", "T01_40.jpg"], ["glcm", "[[2403,2543,382,146,51,27,5,0],[2456,29785,10236,2967,1153,496,136,4],[380,10636,25603,11517,4138,1559,416,21],[167,2582,12320,23276,12955,4825,1173,78],[97,1064,3894,13362,22720,14447,3709,183],[43,463,1393,4854,14662,22161,9237,540],[10,149,421,1166,3560,9270,10496,1572],[1,11,21,88,237,568,1472,893]]"]],
[["nombre", "T02_01.jpg"], ["glcm", "[[1689,2145,798,189,90,25,10,0],[2075,6930,5457,1912,599,159,69,9],[774,5051,12896,11096,3356,645,116,22],[272,2107,10574,29514,19422,3515,416,22],[104,751,3302,18994,46481,20735,2829,135],[28,179,767,3629,20354,29897,8975,590],[4,46,145,479,2895,8843,9964,1647],[0,1,17,29,134,600,1644,1048]]"]],
[["nombre", "T02_02.jpg"], ["glcm", "[[360,793,457,150,38,4,0,0],[683,3692,4788,2125,460,83,5,0],[461,4256,16106,14479,3710,552,106,14],[199,2041,13525,36248,21372,5166,535,121],[59,707,3770,20581,34526,19026,2724,94],[23,263,900,5140,18686,27984,9709,493],[11,71,126,469,2635,9920,10321,1952],[6,13,12,15,60,463,2105,1807]]"]],
[["nombre", "T02_03.jpg"], ["glcm", "[[76,227,194,108,52,45,6,2],[207,2339,4046,1828,570,198,27,7],[201,3721,15570,14632,4599,1115,230,25],[124,1844,13748,35691,22542,6394,1043,89],[58,682,4702,21741,37511,20727,4034,351],[30,306,1418,6248,20185,24206,8475,908],[13,83,361,1130,4044,8259,6217,1085],[1,20,54,97,303,832,1160,459]]"]],
[["nombre", "T02_04.jpg"], ["glcm", "[[489,896,415,168,53,35,13,2],[798,5496,6660,2710,667,155,42,10],[483,6219,24369,19810,4858,1095,253,94],[196,2557,19119,48560,23620,4645,777,199],[61,905,4977,23117,34901,13092,1739,169],[37,331,1255,4441,13045,13526,3305,350],[7,123,329,783,1631,3301,3247,1391],[0,11,57,84,186,441,1436,3459]]"]],
[["nombre", "T02_05.jpg"], ["glcm", "[[96,119,27,3,1,0,0,0],[112,4470,4555,1204,193,30,2,0],[21,4085,19275,15893,2611,325,15,1],[15,1478,15118,48671,24194,3492,152,1],[1,327,2739,23502,44646,17924,1759,32],[1,74,442,3475,17526,23998,6607,254],[0,12,65,340,1647,6267,6481,978],[0,1,5,33,112,341,774,678]]"]],
[["nombre", "T02_06.jpg"], ["glcm", "[[335,519,107,44,11,2,0,0],[518,4920,3332,1114,331,106,18,2],[96,3350,13121,12402,3265,740,108,9],[36,1159,12425,44317,25234,5582,753,29],[16,286,3290,25160,38737,17656,2739,108],[16,85,682,5608,17656,28051,8586,417],[1,22,112,776,2593,8568,7983,1081],[0,0,22,114,165,396,949,1340]]"]],
[["nombre", "T02_07.jpg"], ["glcm", "[[730,1067,591,197,46,14,3,1],[974,5698,5118,1644,360,87,15,6],[544,5095,21177,13194,2195,401,68,11],[246,1502,13341,50384,19373,2620,313,45],[88,376,1903,19475,46791,14824,1446,79],[37,102,352,2538,14957,24682,5869,399],[11,40,127,285,1177,6000,10663,2356],[19,22,76,107,83,308,2282,2666]]"]],
[["nombre", "T02_08.jpg"], ["glcm", "[[550,811,440,140,47,3,0,0],[782,7011,6642,1570,360,71,12,3],[437,6393,24770,14224,2212,437,42,5],[162,1724,13918,41576,17851,2463,284,10],[42,364,2175,17466,43641,16722,1756,77],[15,102,451,2625,16280,27481,7533,542],[2,35,97,357,1776,7325,9519,2032],[1,11,27,30,76,527,1997,1166]]"]],
[["nombre", "T02_09.jpg"], ["glcm", "[[717,981,371,122,19,4,1,0],[931,5967,3709,1299,278,69,14,1],[377,3644,13949,10289,2329,332,82,2],[115,1233,10229,32890,18192,2862,306,8],[46,320,2237,18086,46557,19969,2423,106],[17,91,431,2855,19805,36087,12397,621],[12,30,70,283,2471,12296,14070,1620],[0,2,8,11,93,685,1559,620]]"]],
[["nombre", "T02_10.jpg"], ["glcm", "[[1131,925,309,107,29,2,0,0],[964,4009,3099,1514,630,131,22,0],[259,3039,7881,8889,3971,1144,201,1],[111,1576,8785,27112,21939,6583,907,15],[35,618,3962,22160,46953,24379,3302,49],[3,178,1148,6431,24571,36747,8872,124],[0,24,193,794,3301,8987,8077,334],[0,0,8,21,64,101,329,150]]"]],
[["nombre", "T02_11.jpg"], ["glcm", "[[1770,716,258,127,59,15,5,0],[813,3772,2921,1111,528,193,44,0],[243,3065,9961,7801,3648,1425,328,17],[96,1214,7932,19692,15272,5978,1103,62],[25,452,3652,15791,36587,22024,3802,140],[2,130,1459,5632,22275,43166,14913,420],[1,32,296,1151,3958,14713,20798,1918],[0,1,9,44,146,483,1874,1137]]"]],
[["nombre", "T02_12.jpg"], ["glcm", "[[162,180,57,29,4,2,0,0],[187,4215,3346,1492,403,113,5,0],[46,3305,13695,12480,2689,537,56,5],[29,1506,12177,57505,25674,3332,341,11],[10,424,2840,25223,54662,16753,1564,99],[0,120,612,3564,16557,21956,4642,428],[0,9,84,270,1503,4742,4545,930],[0,2,2,12,83,444,930,607]]"]],
[["nombre", "T02_13.jpg"], ["glcm", "[[345,624,139,29,1,0,0,0],[546,5849,4922,1733,323,55,17,1],[182,4695,15493,13893,3418,572,107,11],[45,1784,13913,44486,23659,4484,583,70],[9,389,3262,23623,39310,17031,2522,184],[10,95,566,4732,16705,20190,7503,716],[1,9,68,489,2686,7334,9911,2578],[0,1,8,39,228,851,2433,1738]]"]],
[["nombre", "T02_14.jpg"], ["glcm", "[[1049,902,175,85,29,12,3,0],[752,6227,4651,1425,299,103,26,2],[255,4161,14139,11855,2601,535,93,3],[89,1455,10899,36320,20319,3780,350,10],[61,500,2731,19432,46019,19648,1886,42],[34,194,773,3520,18929,33601,9536,275],[15,39,228,526,2003,8884,12281,1296],[0,7,46,59,120,299,1097,515]]"]],
[["nombre", "T02_15.jpg"], ["glcm", "[[613,749,307,96,23,4,0,0],[673,4166,4169,1625,415,120,49,8],[311,4037,13477,10942,3034,678,106,20],[153,1657,10789,30676,20974,5383,485,74],[36,482,3021,20644,39546,23621,3082,120],[4,120,750,5626,23126,33808,9880,580],[2,13,82,556,3323,9646,8953,1452],[0,1,10,26,111,634,1472,660]]"]],
[["nombre", "T02_16.jpg"], ["glcm", "[[398,699,334,153,38,8,1,0],[561,3145,3874,2092,674,222,22,3],[369,3650,11393,11841,4665,1223,191,11],[196,2021,11642,29542,22678,7213,1104,79],[78,796,4648,22551,40846,22386,4099,294],[26,239,1230,7142,22408,25862,8252,958],[3,40,213,1085,4079,8261,6163,1546],[0,3,9,69,310,942,1558,1062]]"]],
[["nombre", "T02_17.jpg"], ["glcm", "[[337,921,627,201,29,3,1,0],[896,8721,8462,2637,457,85,38,21],[572,7969,24101,17537,4066,665,161,43],[242,2793,16944,35268,19005,4133,502,42],[60,637,4051,18353,29495,15834,3252,218],[8,201,721,4207,15239,20466,9232,881],[4,62,171,646,3369,8871,8476,1677],[0,13,37,80,240,898,1614,708]]"]],
[["nombre", "T02_18.jpg"], ["glcm", "[[113,402,289,86,27,7,1,0],[319,6573,7350,2610,538,165,58,13],[266,6837,22459,18493,4463,869,180,33],[154,2642,17588,41818,22460,4882,753,83],[53,759,4573,21717,31658,14541,2893,234],[11,309,1054,4813,14181,16528,6845,955],[9,93,249,766,2818,6777,6672,1835],[0,11,38,77,283,927,1817,1173]]"]],
[["nombre", "T02_19.jpg"], ["glcm", "[[497,1172,707,265,93,21,4,0],[1039,7270,7366,3128,909,250,46,0],[716,6615,16000,13168,4744,1164,221,6],[294,3009,12261,28187,20320,5637,864,58],[126,1204,4426,19322,34981,19198,3792,230],[59,488,1387,5428,18245,23155,9412,984],[26,209,407,999,3700,8908,8801,1804],[2,41,80,133,287,825,1714,796]]"]],
[["nombre", "T02_20.jpg"], ["glcm", "[[1963,2368,571,108,43,0,0,0],[2347,7407,3836,1604,527,46,7,0],[519,3701,7150,8480,4198,708,64,0],[132,1543,8346,22132,18717,4765,601,11],[80,664,4114,18697,35505,19970,4379,109],[10,86,734,4685,20061,31976,15027,767],[2,5,68,533,4356,15121,19565,2995],[0,0,1,8,111,760,3002,1915]]"]],
[["nombre", "T02_21.jpg"], ["glcm", "[[717,714,267,129,61,6,4,0],[740,2884,2951,1971,695,159,26,0],[291,3099,7346,7926,3423,880,172,15],[93,1798,8155,28852,21322,5514,981,64],[53,779,3356,21497,61528,25156,4154,270],[4,127,897,5312,25213,29816,7797,501],[0,24,168,1009,4267,7688,4374,471],[0,1,12,83,284,448,493,163]]"]],
