T09_10.jpg: 0.0606613039218, 0.0518136224809, 0.786666666667, 0.0262104415163, 0.116459986725, 0.608590800419, 0.601537780847, 0.786666666667;
T24_40.jpg: 0.35460200989, 0.799840940546, 1.0, 0.29101557291, 0.969531684867, 0.531122161899, 0.356987870888, 1.0;
T15_10.jpg: 0.137125994121, 0.0653519941616, 0.573333333333, 0.111348542763, 0.243448121517, 0.360233811409, 0.235664787454, 0.573333333333;
T20_40.jpg: 0.983598432195, 0.792726260234, 0.786666666667, 0.977957040344, 0.992276998942, 0.150828048725, 0.78029008786, 0.786666666667;
T10_30.jpg: 0.0343925893854, 0.0292054001029, 0.786666666667, 0.00585017707973, 0.0787114878087, 0.704387685762, 0.513039994918, 0.786666666667;
T02_40.jpg: 0.0456782808833, 0.0578928162664, 1.0, 0.00786795512666, 0.0973815439881, 0.878301529635, 0.595321809445, 1.0;
T17_10.jpg: 0.0458264020236, 0.0190228943645, 1.0, 0.00706965580807, 0.0338568715103, 0.826905760683, 0.747745960712, 1.0;
T09_30.jpg: 0.047364583096, 0.051008614537, 1.0, 0.00790647663631, 0.0869203445367, 0.853347612381, 0.810692207889, 1.0;
T02_30.jpg: 0.0406535560468, 0.0627508475989, 1.0, 0.00799406123289, 0.104021890285, 0.944399755719, 0.613904130695, 1.0;
T05_30.jpg: 0.0362384066723, 0.0697365346517, 0.786666666667, 0.00652420169125, 0.2080906446, 0.704306045464, 0.476326181637, 0.786666666667;
T08_10.jpg: 0.0821730510676, 0.163799123783, 1.0, 0.0366813172978, 0.242049851852, 0.789672982584, 0.585460711082, 1.0;
T08_20.jpg: 0.0587414260648, 0.102341400679, 1.0, 0.0199864541924, 0.157200132367, 0.863339744498, 0.510644928733, 1.0;
T20_10.jpg: 0.497396486111, 0.328338049735, 0.573333333333, 0.461903262333, 1.0, 0.116675190874, 0.593237548031, 0.573333333333;
T13_10.jpg: 0.0306098033407, 0.0229171682274, 0.786666666667, 0.00648860639497, 0.0613918808544, 0.751939157168, 0.530782739016, 0.786666666667;
T13_20.jpg: 0.0315896816535, 0.0260936307482, 0.786666666667, 0.0100628905767, 0.0626591225141, 0.793756598257, 0.619247015722, 0.786666666667;
T12_40.jpg: 0.0487375521272, 0.0642826788367, 1.0, 0.0117405612216, 0.106968585797, 0.8768608185, 0.546622861485, 1.0;
T07_10.jpg: 0.0467607046009, 0.0594607643314, 0.786666666667, 0.00845225667859, 0.159178942174, 0.601785841491, 0.412916095177, 0.786666666667;
T24_10.jpg: 0.86040152223, 1.0, 1.0, 0.859535868075, 0.870210543833, 0.46513519073, 0.640477230593, 1.0;
T02_10.jpg: 0.0584053050156, 0.0785584733018, 1.0, 0.028214715214, 0.108425196399, 0.955188280935, 0.588595279388, 1.0;
T06_10.jpg: 0.0229701706811, 0.0131013095381, 0.786666666667, 0.00358867017874, 0.0396871395534, 0.801877406688, 0.637093039174, 0.786666666667;
T03_30.jpg: 0.0851582617414, 0.127353679167, 0.786666666667, 0.0576983400235, 0.264447989533, 0.796143376371, 0.323684346697, 0.786666666667;
T04_10.jpg: 0.0494040972586, 0.0626836596444, 1.0, 0.00830138215287, 0.105238442278, 0.824843142575, 0.805208152709, 1.0;
T08_30.jpg: 0.0573057903972, 0.0927962937983, 1.0, 0.0196195335787, 0.142461872763, 0.881097309632, 0.483400645785, 1.0;
T24_20.jpg: 0.498598546134, 0.749172067622, 1.0, 0.463815826426, 0.785019386406, 0.563993587235, 0.394868476411, 1.0;
T07_40.jpg: 0.0524519745687, 0.0828992516208, 0.786666666667, 0.00997287365128, 0.217958870596, 0.573876865621, 0.420267998503, 0.786666666667;
T09_40.jpg: 0.0464245835517, 0.0747554299909, 1.0, 0.00899620527066, 0.123456117095, 0.890966981302, 0.790488451307, 1.0;
T21_10.jpg: 0.0407333135838, 0.0419518549161, 1.0, 0.00684360334729, 0.0703725594838, 0.932830845305, 1.0, 1.0;
T12_10.jpg: 0.0439634938359, 0.054255673471, 1.0, 0.0117620723984, 0.0857267463546, 0.937549174272, 0.607082166044, 1.0;
T07_20.jpg: 0.0403687077, 0.0384206286166, 0.786666666667, 0.00697100485179, 0.102812033153, 0.642602788737, 0.468202214085, 0.786666666667;
T15_30.jpg: 0.0353154980288, 0.0246468994042, 0.786666666667, 0.00698618175276, 0.0662992144058, 0.696535810076, 0.475722393954, 0.786666666667;
T19_10.jpg: 0.113534854044, 0.29329328515, 1.0, 0.0608869516915, 0.429829242773, 0.739408171874, 0.399708246381, 1.0;
T20_20.jpg: 0.973833830868, 0.720997587728, 0.786666666667, 0.972607170851, 0.834043945072, 0.166256464191, 0.685193645038, 0.786666666667;
T18_30.jpg: 0.257514299387, 0.538059641183, 1.0, 0.198912312535, 0.683569279384, 0.592544479955, 0.404386068252, 1.0;
T25_20.jpg: 0.229018070779, 0.316469173934, 0.786666666667, 0.180696283771, 0.662853464782, 0.430214754003, 0.344014337254, 0.786666666667;
T21_30.jpg: 0.0328373174122, 0.0156091734757, 0.786666666667, 0.0053380148696, 0.0427811220205, 0.707133040869, 0.556588529697, 0.786666666667;
T12_20.jpg: 0.0459574322631, 0.059455672716, 1.0, 0.0148352901103, 0.0880957709516, 0.949578311855, 0.682739960419, 1.0;
T21_40.jpg: 0.0497459152747, 0.0733395230061, 1.0, 0.00872964995548, 0.121481132924, 0.863059606222, 0.799366167574, 1.0;
T10_40.jpg: 0.0376683453729, 0.0238235346194, 0.786666666667, 0.00625958987953, 0.0652777698077, 0.665929502803, 0.395453644557, 0.786666666667;
T01_30.jpg: 0.126461272019, 0.296839952207, 1.0, 0.0826433006809, 0.415602661877, 0.819876691135, 0.343501948957, 1.0;
T15_20.jpg: 0.030404712531, 0.0278736364782, 0.573333333333, 0.00579450079928, 0.137992574442, 0.494520095119, 0.148652986929, 0.573333333333;
T01_10.jpg: 0.123646970353, 0.292366503036, 1.0, 0.0811811085663, 0.407327812942, 0.837446163426, 0.363300302041, 1.0;
T16_20.jpg: 0.0687168151676, 0.19477044913, 1.0, 0.021990664984, 0.324725654136, 0.813372680755, 0.374535192201, 1.0;
T06_30.jpg: 0.0403174349976, 0.0484780008552, 0.786666666667, 0.00713424508362, 0.131187725832, 0.654907262225, 0.433250347757, 0.786666666667;
T17_30.jpg: 0.0441400998109, 0.0201763686143, 1.0, 0.00680940507363, 0.0355066766898, 0.842370994323, 0.833596300841, 1.0;
T13_30.jpg: 0.03101998496, 0.0276229425967, 0.786666666667, 0.00628868914672, 0.0747682143274, 0.745535996568, 0.592685197368, 0.786666666667;
T10_10.jpg: 0.0646434838092, 0.0670958159464, 0.573333333333, 0.0300440544415, 0.311488956348, 0.388800712031, 0.21954495615, 0.573333333333;
T11_40.jpg: 0.0559783971014, 0.0908804445067, 1.0, 0.028296254048, 0.12757154416, 1.0, 0.714560100621, 1.0;
T01_20.jpg: 0.0538933072032, 0.0989601547343, 1.0, 0.0160714787148, 0.156280067102, 0.886453553474, 0.547836553755, 1.0;
T03_40.jpg: 0.0835688079666, 0.264882467116, 1.0, 0.0455597744011, 0.41746478981, 0.968278742387, 0.377340232087, 1.0;
T06_20.jpg: 0.0319599845042, 0.0149557114702, 0.786666666667, 0.00491698622285, 0.0437404000467, 0.688484636016, 0.642225371299, 0.786666666667;
T23_20.jpg: 0.0625356060433, 0.115938587258, 1.0, 0.0185084381947, 0.185864660504, 0.817312225314, 0.43522598917, 1.0;
T05_20.jpg: 0.0383975571406, 0.0578065576095, 0.786666666667, 0.00706503994316, 0.154781374512, 0.687383292393, 0.48505121275, 0.786666666667;
T06_40.jpg: 0.0249128364059, 0.0186189935883, 0.786666666667, 0.00394034341635, 0.0578770785154, 0.784323942298, 0.568858995304, 0.786666666667;
T04_30.jpg: 0.0762254175877, 0.10386818386, 0.786666666667, 0.0274725366445, 0.257173544202, 0.49826594407, 0.553904293807, 0.786666666667;
T05_40.jpg: 0.0327803477429, 0.0532889209581, 0.786666666667, 0.00556226489923, 0.163284805151, 0.718831615285, 0.432437504061, 0.786666666667;
T03_10.jpg: 0.109495704487, 0.128778084512, 0.786666666667, 0.084706168583, 0.250516938956, 0.740542331695, 0.301892354666, 0.786666666667;
T05_10.jpg: 0.0380158603559, 0.0361655981459, 0.786666666667, 0.00615920478264, 0.106733309232, 0.640135971115, 0.510336032971, 0.786666666667;
T22_40.jpg: 0.060291001071, 0.118453060761, 1.0, 0.0147616073257, 0.188938558386, 0.799966863644, 0.822596969017, 1.0;
T02_20.jpg: 0.0789542647494, 0.12710884792, 1.0, 0.0498603792657, 0.160909085692, 0.985611297737, 0.460807914517, 1.0;
T22_20.jpg: 0.0982328008568, 0.180698832345, 1.0, 0.0533884089524, 0.25670490389, 0.794819522917, 0.649669792817, 1.0;
T14_40.jpg: 0.0521044595857, 0.119313474656, 1.0, 0.0153637690608, 0.192925826672, 0.917632943621, 0.499895821931, 1.0;
T14_20.jpg: 0.059510516601, 0.163211546827, 1.0, 0.0134588824344, 0.281776204166, 0.831942646891, 0.31558558433, 1.0;
T13_40.jpg: 0.0325125902969, 0.0353917214303, 0.786666666667, 0.00729701823657, 0.0938906518691, 0.748695956324, 0.632220333498, 0.786666666667;
T14_30.jpg: 0.05531185197, 0.117049206296, 1.0, 0.0167079297854, 0.190677309584, 0.87589874362, 0.549182756471, 1.0;
T17_20.jpg: 0.0456782808833, 0.0277563238875, 1.0, 0.00722395887826, 0.046790387709, 0.837674276023, 0.771376411888, 1.0;
T25_30.jpg: 0.465687168152, 0.77913781412, 1.0, 0.414596725524, 0.832015402007, 0.482074752098, 0.532871321566, 1.0;
